-40 -40 6.143689928836457e-05 6.144825038151081e-05 
-40 -39.6875 3.001856913072399e-17 3.001856913072399e-17 
-40 -39.375 2.499823251191372e-05 2.499821713539159e-05 
-40 -39.0625 3.001856913072399e-17 3.001856913072399e-17 
-40 -38.75 8.657743260600513e-05 8.658341505365317e-05 
-40 -38.4375 3.001856913072399e-17 3.001856913072399e-17 
-40 -38.125 1.793436684057592e-05 1.792771209684542e-05 
-40 -37.8125 4.478531142754474e-06 4.492351420971855e-06 
-40 -37.5 3.001856913072399e-17 3.001856913072399e-17 
-40 -37.1875 1.87093421192528e-05 1.870616069558906e-05 
-40 -36.875 3.001856913072399e-17 3.001856913072399e-17 
-40 -36.5625 3.105695345080886e-07 3.097963020711797e-07 
-40 -36.25 3.001856913072399e-17 3.001856913072399e-17 
-40 -35.9375 3.376277512697522e-05 3.375750734061867e-05 
-40 -35.625 3.001856913072399e-17 3.001856913072399e-17 
-40 -35.3125 8.558305683337172e-05 8.561791038697596e-05 
-40 -35 3.001856913072399e-17 3.001856913072399e-17 
-40 -34.6875 0.0001222359276578779 0.0001222326314635555 
-40 -34.375 3.001856913072399e-17 3.001856913072399e-17 
-40 -34.0625 8.164419786287279e-05 8.16149685475343e-05 
-40 -33.75 3.001856913072399e-17 3.001856913072399e-17 
-40 -33.4375 3.001856913072399e-17 3.001856913072399e-17 
-40 -33.125 7.993027925445339e-05 7.991751469082498e-05 
-40 -32.8125 3.001856913072399e-17 3.001856913072399e-17 
-40 -32.5 3.001856913072399e-17 3.001856913072399e-17 
-40 -32.1875 1.431748387495602e-06 1.4263371520549e-06 
-40 -31.875 3.001856913072399e-17 3.001856913072399e-17 
-40 -31.5625 8.835279790399536e-06 8.814068438533009e-06 
-40 -31.25 3.606502119444471e-05 3.606983421890141e-05 
-40 -30.9375 3.001856913072399e-17 3.001856913072399e-17 
-40 -30.625 3.001856913072399e-17 3.001856913072399e-17 
-40 -30.3125 3.997679684411297e-05 3.995963300021784e-05 
-40 -30 3.001856913072399e-17 3.001856913072399e-17 
-40 -29.6875 4.191315746644742e-06 4.16055159937495e-06 
-40 -29.375 2.754265300038569e-05 2.757877515329499e-05 
-40 -29.0625 3.001856913072399e-17 3.001856913072399e-17 
-40 -28.75 3.001856913072399e-17 3.001856913072399e-17 
-40 -28.4375 8.676181805217695e-06 8.643231538625372e-06 
-40 -28.125 8.92286514580368e-05 8.927743832726792e-05 
-40 -27.8125 3.001856913072399e-17 3.001856913072399e-17 
-40 -27.5 6.595412423351293e-05 6.596958656243643e-05 
-40 -27.1875 3.001856913072399e-17 3.001856913072399e-17 
-40 -26.875 6.802882128760702e-05 6.803602064385339e-05 
-40 -26.5625 3.001856913072399e-17 3.001856913072399e-17 
-40 -26.25 2.109281161328776e-05 2.109135604707161e-05 
-40 -25.9375 3.001856913072399e-17 3.001856913072399e-17 
-40 -25.625 3.001856913072399e-17 3.001856913072399e-17 
-40 -25.3125 1.912396122817193e-05 1.907381959807303e-05 
-40 -25 8.039672631697383e-05 8.042019738638379e-05 
-40 -24.6875 3.001856913072399e-17 3.001856913072399e-17 
-40 -24.375 3.001856913072399e-17 3.001856913072399e-17 
-40 -24.0625 3.919003322617464e-05 3.919148397298899e-05 
-40 -23.75 3.244152249864604e-05 3.24500443894982e-05 
-40 -23.4375 3.001856913072399e-17 3.001856913072399e-17 
-40 -23.125 2.258147023346622e-05 2.257814455961392e-05 
-40 -22.8125 8.385116905537767e-05 8.385806852201489e-05 
-40 -22.5 2.991685813731355e-07 3.059883300999762e-07 
-40 -22.1875 3.001856913072399e-17 3.001856913072399e-17 
-40 -21.875 9.385716259109835e-05 9.386323586571157e-05 
-40 -21.5625 3.001856913072399e-17 3.001856913072399e-17 
-40 -21.25 0.0003013104159582816 0.0003013051890049145 
-40 -20.9375 3.001856913072399e-17 3.001856913072399e-17 
-40 -20.625 6.938921041929485e-07 6.93014374889242e-07 
-40 -20.3125 2.564628915462047e-05 2.564225377709379e-05 
-40 -20 3.001856913072399e-17 3.001856913072399e-17 
-40 -19.6875 3.001856913072399e-17 3.001856913072399e-17 
-40 -19.375 0.0001895702134400743 0.0001895890237809862 
-40 -19.0625 3.001856913072399e-17 3.001856913072399e-17 
-40 -18.75 2.868296688679638e-06 2.85858380710762e-06 
-40 -18.4375 0.000218278546501465 0.000218301998478354 
-40 -18.125 3.001856913072399e-17 3.001856913072399e-17 
-40 -17.8125 0.0001085711858470314 0.0001085314014681546 
-40 -17.5 5.512672194389464e-05 5.511431543375085e-05 
-40 -17.1875 3.337718809505323e-05 3.337950191991177e-05 
-40 -16.875 3.001856913072399e-17 3.001856913072399e-17 
-40 -16.5625 3.001856913072399e-17 3.001856913072399e-17 
-40 -16.25 0.0001382681733244593 0.0001382970987097826 
-40 -15.9375 2.745912515270783e-05 2.74511112270791e-05 
-40 -15.625 3.001856913072399e-17 3.001856913072399e-17 
-40 -15.3125 3.001856913072399e-17 3.001856913072399e-17 
-40 -15 0.0007288867453630333 0.0007289434332265673 
-40 -14.6875 3.001856913072399e-17 3.001856913072399e-17 
-40 -14.375 0.0004791414195948075 0.0004791360631020952 
-40 -14.0625 4.583365202966097e-05 4.583774699217732e-05 
-40 -13.75 0.0002515681918099562 0.0002516340485700606 
-40 -13.4375 3.001856913072399e-17 3.001856913072399e-17 
-40 -13.125 0.0002635144235901226 0.0002635230145906978 
-40 -12.8125 3.001856913072399e-17 3.001856913072399e-17 
-40 -12.5 3.001856913072399e-17 3.001856913072399e-17 
-40 -12.1875 0.0009903053322356649 0.0009903517762990368 
-40 -11.875 3.001856913072378e-17 3.001856913072378e-17 
-40 -11.5625 3.00185691307174e-17 3.00185691307174e-17 
-40 -11.25 0.0002656618716486739 0.0002656687731453697 
-40 -10.9375 3.0018569126745e-17 3.0018569126745e-17 
-40 -10.625 3.001856905363761e-17 3.001856905363761e-17 
-40 -10.3125 3.001856784586605e-17 3.001856784586605e-17 
-40 -10 0.0001904338257025664 0.0001903994407127358 
-40 -9.6875 0.0003425381617092658 0.0003425334043879984 
-40 -9.375 3.001601713530161e-17 3.001601713530161e-17 
-40 -9.0625 2.999394086992277e-17 2.999394086992277e-17 
-40 -8.75 2.980853817600678e-17 2.980853817600678e-17 
-40 -8.4375 2.842807658071547e-17 2.842807658071547e-17 
-40 -8.125 0.002022465715052303 0.002022296823483932 
-40 -7.8125 -3.50345160719287e-17 -3.50345160719287e-17 
-40 -7.5 -3.244624513727333e-16 -3.244624513727333e-16 
-40 -7.1875 0.0004188432748995535 0.0004188441784153643 
-40 -6.875 -7.771812718824431e-15 -7.771812718824431e-15 
-40 -6.5625 0.0009619097215102769 0.0009619846730498044 
-40 -6.25 0.001131674919336874 0.001131615782928132 
-40 -5.9375 -4.03513187791338e-13 -4.03513187791338e-13 
-40 -5.625 0.0001109918263334535 0.0001109509496460598 
-40 -5.3125 -3.680069894002248e-12 -3.680069894002248e-12 
-40 -5 0.002127052918449603 0.002126928755558586 
-40 -4.6875 0.002030895057938035 0.002030846751636162 
-40 -4.375 -5.736401985092854e-11 -5.736401985092854e-11 
-40 -4.0625 -1.244425378613455e-10 -1.244425378613455e-10 
-40 -3.75 -2.525734849278702e-10 -2.525734849278702e-10 
-40 -3.4375 -4.806386644824181e-10 -4.806386644824181e-10 
-40 -3.125 0.005409432631323172 0.005409442995561974 
-40 -2.8125 -1.445564346623919e-09 -1.445564346623919e-09 
-40 -2.5 0.0008945475822649414 0.0008944945595631665 
-40 -2.1875 -3.431850853991664e-09 -3.431850853991664e-09 
-40 -1.875 -4.855935884287316e-09 -4.855935884287316e-09 
-40 -1.5625 -6.501511080951186e-09 -6.501511080951186e-09 
-40 -1.25 -8.244386605037725e-09 -8.244386605037725e-09 
-40 -0.9375 -9.909166640290464e-09 -9.909166640290464e-09 
-40 -0.625 -1.129559015985149e-08 -1.129559015985149e-08 
-40 -0.3125 -1.221682102315587e-08 -1.221682102315587e-08 
-40 0 -1.253994623878202e-08 -1.253994623878202e-08 
-40 0.3125 -1.221682102315587e-08 -1.221682102315587e-08 
-40 0.625 -1.129559015985149e-08 -1.129559015985149e-08 
-40 0.9375 -9.909166640290464e-09 -9.909166640290464e-09 
-40 1.25 -8.244386605037725e-09 -8.244386605037725e-09 
-40 1.5625 -6.501511080951186e-09 -6.501511080951186e-09 
-40 1.875 -4.855935884287316e-09 -4.855935884287316e-09 
-40 2.1875 -3.431850853991664e-09 -3.431850853991664e-09 
-40 2.5 0.0008945475817114518 0.0008944945590167199 
-40 2.8125 -1.445564346623919e-09 -1.445564346623919e-09 
-40 3.125 0.005409432630963796 0.005409442995207606 
-40 3.4375 -4.806386644824181e-10 -4.806386644824181e-10 
-40 3.75 -2.525734849278702e-10 -2.525734849278702e-10 
-40 4.0625 -1.244425378613455e-10 -1.244425378613455e-10 
-40 4.375 -5.736401985092854e-11 -5.736401985092854e-11 
-40 4.6875 0.002030895057682533 0.002030846751387137 
-40 5 0.00212705291814036 0.002126928755256761 
-40 5.3125 -3.680069894002248e-12 -3.680069894002248e-12 
-40 5.625 0.0001109918259667436 0.0001109509492879031 
-40 5.9375 -4.03513187791338e-13 -4.03513187791338e-13 
-40 6.25 0.001131674918858956 0.001131615782459337 
-40 6.5625 0.0009619097210180883 0.0009619846725630166 
-40 6.875 -7.771812718824431e-15 -7.771812718824431e-15 
-40 7.1875 0.0004188432744402419 0.0004188441779576308 
-40 7.5 -3.244624513727333e-16 -3.244624513727333e-16 
-40 7.8125 -3.50345160719287e-17 -3.50345160719287e-17 
-40 8.125 0.002022465714584618 0.002022296823016266 
-40 8.4375 2.842807658071547e-17 2.842807658071547e-17 
-40 8.75 2.980853817600678e-17 2.980853817600678e-17 
-40 9.0625 2.999394086992277e-17 2.999394086992277e-17 
-40 9.375 3.001601713530161e-17 3.001601713530161e-17 
-40 9.6875 0.0003425381613139747 0.0003425334039947496 
-40 10 0.0001904338252464555 0.0001903994402590114 
-40 10.3125 3.001856784586605e-17 3.001856784586605e-17 
-40 10.625 3.001856905363761e-17 3.001856905363761e-17 
